,date,Daily PnL($),Cumulative PnL($),equity,Daily PnL(%),Cumulative PnL(%)
2178,2017-12-19,-89.9310344827586,20934.896551724076,30934.896551724076,-0.2898679589205533,209.34896551724216
2179,2017-12-20,-89.9310344827586,20844.96551724132,30844.96551724132,-0.2907106359072209,208.44965517241457
2180,2017-12-21,-89.9310344827586,20755.03448275856,30755.03448275856,-0.2915582266820427,207.550344827587
2181,2017-12-22,-89.9310344827586,20665.103448275804,30665.103448275804,-0.2924107743503712,206.6510344827594
2182,2017-12-23,0.0,20665.103448275804,30665.103448275804,0.0,206.6510344827594
2183,2017-12-24,0.0,20665.103448275804,30665.103448275804,0.0,206.6510344827594
2184,2017-12-25,0.0,20665.103448275804,30665.103448275804,0.0,206.6510344827594
2185,2017-12-26,-89.9310344827586,20575.172413793047,30575.172413793047,-0.293268322523188,205.7517241379318
2186,2017-12-27,-89.9310344827586,20485.24137931029,30485.24137931029,-0.29413091532457525,204.85241379310426
2187,2017-12-28,-89.9310344827586,20395.310344827532,30395.310344827532,-0.29499859739929857,203.9531034482767
2188,2017-12-29,-89.9310344827586,20305.379310344775,30305.379310344775,-0.2958714139204788,203.0537931034491
2189,2017-12-30,0.0,20305.379310344775,30305.379310344775,0.0,203.0537931034491
2190,2017-12-31,0.0,20305.379310344775,30305.379310344775,0.0,203.0537931034491
2191,2018-01-01,0.0,20305.379310344775,30305.379310344775,0.0,203.0537931034491
2192,2018-01-02,-62.90073145245556,20242.47857889232,30242.47857889232,-0.20755632459938944,202.42478578892454
2193,2018-01-03,-62.90073145245556,20179.57784743986,30179.57784743986,-0.20798801688284296,201.79577847439995
2194,2018-01-04,-62.90073145245556,20116.677115987404,30116.677115987404,-0.20842150864542885,201.16677115987537
2195,2018-01-05,-62.90073145245556,20053.776384534947,30053.776384534947,-0.20885681116216137,200.5377638453508
2196,2018-01-06,0.0,20053.776384534947,30053.776384534947,0.0,200.5377638453508
2197,2018-01-07,0.0,20053.776384534947,30053.776384534947,0.0,200.5377638453508
2198,2018-01-08,-62.90073145245556,19990.87565308249,29990.87565308249,-0.20929393580243483,199.90875653082622
2199,2018-01-09,-62.90073145245556,19927.974921630033,29927.974921630033,-0.2097328940310228,199.27974921630164
2200,2018-01-10,-62.90073145245556,19865.074190177576,29865.074190177576,-0.21017369740909952,198.65074190177708
2201,2018-01-11,-62.90073145245556,19802.17345872512,29802.17345872512,-0.2106163575952058,198.0217345872525
2202,2018-01-12,-62.90073145245556,19739.272727272662,29739.272727272662,-0.21106088634633702,197.3927272727279
2203,2018-01-13,0.0,19739.272727272662,29739.272727272662,0.0,197.3927272727279
2204,2018-01-14,0.0,19739.272727272662,29739.272727272662,0.0,197.3927272727279
2205,2018-01-15,0.0,19739.272727272662,29739.272727272662,0.0,197.3927272727279
2206,2018-01-16,27.030303030303,19766.303030302966,29766.303030302966,0.09089093495389111,197.66303030303098
2207,2018-01-17,27.030303030303,19793.33333333327,29793.33333333327,0.09080839835160504,197.93333333333402
2208,2018-01-18,27.030303030303,19820.363636363574,29820.363636363574,0.09072601151365323,198.20363636363703
2209,2018-01-19,27.030303030303,19847.393939393878,29847.393939393878,0.09064377403280588,198.4739393939401
2210,2018-01-20,0.0,19847.393939393878,29847.393939393878,0.0,198.4739393939401
2211,2018-01-21,0.0,19847.393939393878,29847.393939393878,0.0,198.4739393939401
2212,2018-01-22,27.030303030303,19874.424242424182,29874.424242424182,0.09056168550323207,198.74424242424317
2213,2018-01-23,27.030303030303,19901.454545454486,29901.454545454486,0.09047974552065519,199.0145454545462
2214,2018-01-24,27.030303030303,19928.48484848479,29928.48484848479,0.0903979536821975,199.28484848484925
2215,2018-01-25,27.030303030303,19955.515151515094,29955.515151515094,0.09031630958649117,199.55515151515226
2216,2018-01-26,27.030303030303,19982.545454545398,29982.545454545398,0.09023481283358947,199.82545454545533
2217,2018-01-27,0.0,19982.545454545398,29982.545454545398,0.0,199.82545454545533
2218,2018-01-28,0.0,19982.545454545398,29982.545454545398,0.0,199.82545454545533
2219,2018-01-29,27.030303030303,20009.5757575757,30009.5757575757,0.09015346302494454,200.09575757575834
2220,2018-01-30,27.030303030303,20036.606060606005,30036.606060606005,0.09007225976356281,200.3660606060614
2221,2018-01-31,27.030303030303,20063.63636363631,30063.63636363631,0.08999120265373861,200.63636363636448
2222,2018-02-01,70.25610948191591,20133.892473118227,30133.892473118227,0.23369132273998172,201.33892473118368
2223,2018-02-02,70.25610948191591,20204.148582600144,30204.148582600144,0.23314647964776114,202.04148582600286
2224,2018-02-03,0.0,20204.148582600144,30204.148582600144,0.0,202.04148582600286
2225,2018-02-04,0.0,20204.148582600144,30204.148582600144,0.0,202.04148582600286
2226,2018-02-05,70.25610948191591,20274.404692082062,30274.404692082062,0.23260417121107047,202.74404692082203
2227,2018-02-06,70.25610948191591,20344.66080156398,30344.66080156398,0.2320643797838029,203.44660801564123
2228,2018-02-07,70.25610948191591,20414.916911045897,30414.916911045897,0.23152708788327647,204.14916911046043
2229,2018-02-08,70.25610948191591,20485.173020527815,30485.173020527815,0.23099227818834667,204.8517302052796
2230,2018-02-09,70.25610948191591,20555.429130009732,30555.429130009732,0.23045993353756344,205.5542913000988
2231,2018-02-10,0.0,20555.429130009732,30555.429130009732,0.0,205.5542913000988
2232,2018-02-11,0.0,20555.429130009732,30555.429130009732,0.0,205.5542913000988
2233,2018-02-12,70.25610948191591,20625.68523949165,30625.68523949165,0.22993003692726166,206.25685239491798
2234,2018-02-13,70.25610948191591,20695.941348973567,30695.941348973567,0.22940257150989574,206.9594134897372
2235,2018-02-14,70.25610948191591,20766.197458455485,30766.197458455485,0.22887752059204125,207.66197458455636
2236,2018-02-15,70.25610948191591,20836.453567937402,30836.453567937402,0.22835486763284063,208.3645356793755
2237,2018-02-16,70.25610948191591,20906.70967741932,30906.70967741932,0.22783459624218239,209.06709677419468
2238,2018-02-17,0.0,20906.70967741932,30906.70967741932,0.0,209.06709677419468
2239,2018-02-18,0.0,20906.70967741932,30906.70967741932,0.0,209.06709677419468
2240,2018-02-19,0.0,20906.70967741932,30906.70967741932,0.0,209.06709677419468
2241,2018-02-20,43.22580645161288,20949.935483870933,30949.935483870933,0.13985897205743836,209.49935483871081
2242,2018-02-21,43.22580645161288,20993.161290322547,30993.161290322547,0.13966363992630182,209.93161290322698
2243,2018-02-22,43.22580645161288,21036.38709677416,31036.38709677416,0.13946885265012643,210.3638709677431
2244,2018-02-23,43.22580645161288,21079.612903225774,31079.612903225774,0.13927460795237767,210.79612903225927
2245,2018-02-24,0.0,21079.612903225774,31079.612903225774,0.0,210.79612903225927
2246,2018-02-25,0.0,21079.612903225774,31079.612903225774,0.0,210.79612903225927
2247,2018-02-26,43.22580645161288,21122.838709677388,31122.838709677388,0.13908090356919978,211.2283870967754
2248,2018-02-27,43.22580645161288,21166.064516129,31166.064516129,0.1388877372492825,211.66064516129154
2249,2018-02-28,43.22580645161288,21209.290322580615,31209.290322580615,0.1386951067538389,212.0929032258077
2250,2018-03-01,103.22580645161288,21312.51612903223,31312.51612903223,0.3307534563736114,213.12516129032383
2251,2018-03-02,103.22580645161288,21415.741935483842,31415.741935483842,0.32966308432782476,214.15741935484
2252,2018-03-03,0.0,21415.741935483842,31415.741935483842,0.0,214.15741935484
2253,2018-03-04,0.0,21415.741935483842,31415.741935483842,0.0,214.15741935484
2254,2018-03-05,103.22580645161288,21518.967741935456,31518.967741935456,0.3285798777682869,215.18967741935612
2255,2018-03-06,103.22580645161288,21622.19354838707,31622.19354838707,0.32750376629331335,216.22193548387224
2256,2018-03-07,103.22580645161288,21725.419354838683,31725.419354838683,0.3264346804204399,217.25419354838834
2257,2018-03-08,103.22580645161288,21828.645161290297,31828.645161290297,0.32537255157154554,218.28645161290447
2258,2018-03-09,103.22580645161288,21931.87096774191,31931.87096774191,0.3243173120581311,219.31870967742066
2259,2018-03-10,0.0,21931.87096774191,31931.87096774191,0.0,219.31870967742066
2260,2018-03-11,0.0,21931.87096774191,31931.87096774191,0.0,219.31870967742066
2261,2018-03-12,103.22580645161288,22035.096774193524,32035.096774193524,0.32326889506690826,220.35096774193676
2262,2018-03-13,103.22580645161288,22138.322580645137,32138.322580645137,0.32222723464587766,221.38322580645294
2263,2018-03-14,103.22580645161288,22241.54838709675,32241.54838709675,0.32119226569025106,222.4154838709691
2264,2018-03-15,103.22580645161288,22344.774193548365,32344.774193548365,0.3201639239290621,223.44774193548525
2265,2018-03-16,103.22580645161288,22447.999999999978,32447.999999999978,0.31914214591179935,224.48000000000144
2266,2018-03-17,0.0,22447.999999999978,32447.999999999978,0.0,224.48000000000144
2267,2018-03-18,0.0,22447.999999999978,32447.999999999978,0.0,224.48000000000144
2268,2018-03-19,60.0,22507.999999999978,32507.999999999978,0.18491124260355818,225.08000000000146
2269,2018-03-20,60.0,22567.999999999978,32567.999999999978,0.18456995201181492,225.68000000000148
2270,2018-03-21,60.0,22627.999999999978,32627.999999999978,0.18422991893882745,226.28000000000145
2271,2018-03-22,60.0,22687.999999999978,32687.999999999978,0.18389113644723398,226.88000000000147
2272,2018-03-23,60.0,22747.999999999978,32747.999999999978,0.18355359765052093,227.4800000000015
2273,2018-03-24,0.0,22747.999999999978,32747.999999999978,0.0,227.4800000000015
2274,2018-03-25,0.0,22747.999999999978,32747.999999999978,0.0,227.4800000000015
2275,2018-03-26,60.0,22807.999999999978,32807.99999999998,0.18321729571271206,228.0800000000015
2276,2018-03-27,60.0,22867.999999999978,32867.99999999998,0.1828822238478356,228.68000000000146
2277,2018-03-28,60.0,22927.999999999978,32927.99999999998,0.1825483753194579,229.28000000000145
2278,2018-03-29,60.0,22987.999999999978,32987.99999999998,0.18221574344023939,229.88000000000147
2279,2018-03-30,0.0,22987.999999999978,32987.99999999998,0.0,229.88000000000147
2280,2018-03-31,0.0,22987.999999999978,32987.99999999998,0.0,229.88000000000147
2281,2018-04-01,0.0,22987.999999999978,32987.99999999998,0.0,229.88000000000147
2282,2018-04-02,96.68571428571427,23084.685714285693,33084.68571428569,0.29309359247517985,230.84685714285857
2283,2018-04-03,96.68571428571427,23181.37142857141,33181.37142857141,0.29223706436471986,231.81371428571583
2284,2018-04-04,96.68571428571427,23278.057142857124,33278.05714285713,0.29138552785212823,232.780571428573
2285,2018-04-05,96.68571428571427,23374.74285714284,33374.74285714284,0.29053893942982967,233.74742857143013
2286,2018-04-06,96.68571428571427,23471.428571428554,33471.42857142855,0.2896972560944233,234.71428571428726
2287,2018-04-07,0.0,23471.428571428554,33471.42857142855,0.0,234.71428571428726
2288,2018-04-08,0.0,23471.428571428554,33471.42857142855,0.0,234.71428571428726
2289,2018-04-09,96.68571428571427,23568.11428571427,33568.11428571427,0.28886043533933314,235.6811428571445
2290,2018-04-10,96.68571428571427,23664.799999999985,33664.79999999999,0.2880284351476581,236.6480000000017
2291,2018-04-11,96.68571428571427,23761.4857142857,33761.4857142857,0.28720121398526643,237.61485714285882
2292,2018-04-12,96.68571428571427,23858.171428571415,33858.17142857141,0.2863787307938237,238.58171428571592
2293,2018-04-13,96.68571428571427,23954.85714285713,33954.85714285713,0.28556094498395357,239.5485714285731
2294,2018-04-14,0.0,23954.85714285713,33954.85714285713,0.0,239.5485714285731
2295,2018-04-15,0.0,23954.85714285713,33954.85714285713,0.0,239.5485714285731
2296,2018-04-16,36.68571428571428,23991.542857142846,33991.54285714285,0.10804261119807812,239.91542857143025
2297,2018-04-17,36.68571428571428,24028.22857142856,34028.22857142856,0.10792600512394834,240.28228571428735
2298,2018-04-18,36.68571428571428,24064.914285714276,34064.91428571427,0.10780965047505475,240.64914285714445
2299,2018-04-19,36.68571428571428,24101.59999999999,34101.59999999999,0.10769354643909157,241.01600000000167
2300,2018-04-20,36.68571428571428,24138.285714285706,34138.28571428571,0.1075776922071725,241.3828571428589
2301,2018-04-21,0.0,24138.285714285706,34138.28571428571,0.0,241.3828571428589
2302,2018-04-22,0.0,24138.285714285706,34138.28571428571,0.0,241.3828571428589
2303,2018-04-23,36.68571428571428,24174.97142857142,34174.97142857142,0.10746208697398618,241.74971428571604
2304,2018-04-24,36.68571428571428,24211.657142857137,34211.65714285713,0.10734672993768513,242.11657142857314
2305,2018-04-25,36.68571428571428,24248.342857142852,34248.34285714285,0.10723162029986355,242.4834285714303
2306,2018-04-26,36.68571428571428,24285.028571428567,34285.02857142857,0.10711675726542413,242.85028571428748
2307,2018-04-27,36.68571428571428,24321.714285714283,34321.71428571428,0.10700214004280006,243.2171428571446
2308,2018-04-28,0.0,24321.714285714283,34321.71428571428,0.0,243.2171428571446
2309,2018-04-29,0.0,24321.714285714283,34321.71428571428,0.0,243.2171428571446
2310,2018-04-30,36.68571428571428,24358.399999999998,34358.399999999994,0.1068877678437552,243.58400000000177
2311,2018-05-01,33.65541125541124,24392.05541125541,34392.05541125541,0.09795395377960592,243.9205541125559
2312,2018-05-02,33.65541125541124,24425.71082251082,34425.710822510824,0.09785809790361366,244.25710822511002
2313,2018-05-03,33.65541125541124,24459.36623376623,34459.36623376623,0.09776242944967706,244.5936623376641
2314,2018-05-04,33.65541125541124,24493.021645021643,34493.02164502164,0.0976669478686798,244.9302164502182
2315,2018-05-05,0.0,24493.021645021643,34493.02164502164,0.0,244.9302164502182
2316,2018-05-06,0.0,24493.021645021643,34493.02164502164,0.0,244.9302164502182
2317,2018-05-07,33.65541125541124,24526.677056277054,34526.677056277054,0.0975716526135928,245.26677056277234
2318,2018-05-08,33.65541125541124,24560.332467532466,34560.33246753247,0.0974765431395408,245.60332467532646
2319,2018-05-09,33.65541125541124,24593.987878787877,34593.98787878788,0.09738161890375796,245.9398787878805
2320,2018-05-10,33.65541125541124,24627.64329004329,34627.643290043285,0.0972868793656545,246.27643290043454
2321,2018-05-11,33.65541125541124,24661.2987012987,34661.2987012987,0.09719232398668343,246.6129870129887
2322,2018-05-12,0.0,24661.2987012987,34661.2987012987,0.0,246.6129870129887
2323,2018-05-13,0.0,24661.2987012987,34661.2987012987,0.0,246.6129870129887
2324,2018-05-14,33.65541125541124,24694.95411255411,34694.954112554115,0.09709795223038498,246.94954112554285
2325,2018-05-15,33.65541125541124,24728.609523809522,34728.60952380952,0.0970037635623422,247.2860952380969
2326,2018-05-16,33.65541125541124,24762.264935064934,34762.26493506493,0.09690975745035857,247.62264935065096
2327,2018-05-17,33.65541125541124,24795.920346320345,34795.920346320345,0.09681593336419159,247.9592034632051
2328,2018-05-18,33.65541125541124,24829.575757575756,34829.57575757576,0.09672229077559713,248.29575757575927
2329,2018-05-19,0.0,24829.575757575756,34829.57575757576,0.0,248.29575757575927
2330,2018-05-20,0.0,24829.575757575756,34829.57575757576,0.0,248.29575757575927
2331,2018-05-21,-3.030303030303,24826.545454545452,34826.545454545456,-0.008700373072001444,248.2654545454562
2332,2018-05-22,-3.030303030303,24823.51515151515,34823.51515151515,-0.00870113010278395,248.23515151515318
2333,2018-05-23,-3.030303030303,24820.484848484844,34820.48484848485,-0.008701887265316621,248.20484848485012
2334,2018-05-24,-3.030303030303,24817.45454545454,34817.454545454544,-0.008702644559632766,248.17454545454706
2335,2018-05-25,-3.030303030303,24814.424242424237,34814.42424242424,-0.00870340198576569,248.14424242424406
2336,2018-05-26,0.0,24814.424242424237,34814.42424242424,0.0,248.14424242424406
2337,2018-05-27,0.0,24814.424242424237,34814.42424242424,0.0,248.14424242424406
2338,2018-05-28,0.0,24814.424242424237,34814.42424242424,0.0,248.14424242424406
2339,2018-05-29,-3.030303030303,24811.393939393933,34811.393939393936,-0.008704159543759804,248.11393939394105
2340,2018-05-30,-3.030303030303,24808.36363636363,34808.36363636363,-0.008704917233648413,248.08363636363802
2341,2018-05-31,-3.030303030303,24805.333333333325,34805.33333333333,-0.008705675055453721,248.05333333333496
2342,2018-06-01,21.90303030303028,24827.236363636355,34827.23636363636,0.06293009779065883,248.2723636363653
2343,2018-06-02,0.0,24827.236363636355,34827.23636363636,0.0,248.2723636363653
2344,2018-06-03,0.0,24827.236363636355,34827.23636363636,0.0,248.2723636363653
2345,2018-06-04,21.90303030303028,24849.139393939386,34849.13939393939,0.06289052072445678,248.49139393939558
2346,2018-06-05,21.90303030303028,24871.042424242416,34871.04242424242,0.06285099340743727,248.7104242424259
2347,2018-06-06,21.90303030303028,24892.945454545446,34892.94545454545,0.06281151574580868,248.9294545454562
2348,2018-06-07,21.90303030303028,24914.848484848477,34914.84848484848,0.06277208764609021,249.14848484848648
2349,2018-06-08,21.90303030303028,24936.751515151507,34936.75151515151,0.06273270901500094,249.36751515151676
2350,2018-06-09,0.0,24936.751515151507,34936.75151515151,0.0,249.36751515151676
2351,2018-06-10,0.0,24936.751515151507,34936.75151515151,0.0,249.36751515151676
2352,2018-06-11,21.90303030303028,24958.654545454538,34958.65454545454,0.06269337975950418,249.58654545454704
2353,2018-06-12,21.90303030303028,24980.557575757568,34980.55757575757,0.06265409978678527,249.80557575757732
2354,2018-06-13,21.90303030303028,25002.4606060606,35002.4606060606,0.06261486900429603,250.02460606060762
2355,2018-06-14,21.90303030303028,25024.36363636363,35024.36363636363,0.06257568731964369,250.24363636363796
2356,2018-06-15,21.90303030303028,25046.26666666666,35046.26666666666,0.06253655464074637,250.46266666666824
2357,2018-06-16,0.0,25046.26666666666,35046.26666666666,0.0,250.46266666666824
2358,2018-06-17,0.0,25046.26666666666,35046.26666666666,0.0,250.46266666666824
2359,2018-06-18,24.933333333333323,25071.199999999993,35071.2,0.07114404958017406,250.71200000000155
2360,2018-06-19,24.933333333333323,25096.133333333328,35096.13333333333,0.07109347080604955,250.9613333333349
2361,2018-06-20,24.933333333333323,25121.066666666662,35121.066666666666,0.07104296389726095,251.21066666666826
2362,2018-06-21,24.933333333333323,25145.999999999996,35146.0,0.0709925287007307,251.46000000000163
2363,2018-06-22,24.933333333333323,25170.93333333333,35170.933333333334,0.07094216506382534,251.70933333333494
2364,2018-06-23,0.0,25170.93333333333,35170.933333333334,0.0,251.70933333333494
2365,2018-06-24,0.0,25170.93333333333,35170.933333333334,0.0,251.70933333333494
2366,2018-06-25,24.933333333333323,25195.866666666665,35195.86666666667,0.0708918728343777,251.95866666666825
2367,2018-06-26,24.933333333333323,25220.8,35220.8,0.07084165186064251,252.20800000000162
2368,2018-06-27,24.933333333333323,25245.733333333334,35245.73333333334,0.07079150199125195,252.457333333335
2369,2018-06-28,24.933333333333323,25270.666666666668,35270.66666666667,0.07074142307532671,252.70666666666835
2370,2018-06-29,24.933333333333323,25295.600000000002,35295.600000000006,0.07069141496238718,252.9560000000017
2371,2018-06-30,0.0,25295.600000000002,35295.600000000006,0.0,252.9560000000017
2372,2018-07-01,0.0,25295.600000000002,35295.600000000006,0.0,252.9560000000017
2373,2018-07-02,-1.53725490196076,25294.062745098043,35294.06274509804,-0.0043553726299272455,252.940627450982
2374,2018-07-03,-1.53725490196076,25292.525490196083,35292.52549019609,-0.004355562330848883,252.9252549019625
2375,2018-07-04,0.0,25292.525490196083,35292.52549019609,0.0,252.9252549019625
2376,2018-07-05,-1.53725490196076,25290.988235294124,35290.98823529412,-0.00435575204839056,252.90988235294282
2377,2018-07-06,-1.53725490196076,25289.450980392165,35289.45098039217,-0.004355941782363537,252.89450980392328
2378,2018-07-07,0.0,25289.450980392165,35289.45098039217,0.0,252.89450980392328
2379,2018-07-08,0.0,25289.450980392165,35289.45098039217,0.0,252.89450980392328
2380,2018-07-09,-1.53725490196076,25287.913725490205,35287.9137254902,-0.004356131532967655,252.8791372549036
2381,2018-07-10,-1.53725490196076,25286.376470588246,35286.37647058825,-0.004356321300003074,252.8637647058841
2382,2018-07-11,-1.53725490196076,25284.839215686286,35284.83921568628,-0.004356511083669634,252.8483921568644
2383,2018-07-12,-1.53725490196076,25283.301960784327,35283.30196078433,-0.004356700883789699,252.83301960784485
2384,2018-07-13,-1.53725490196076,25281.764705882368,35281.764705882364,-0.004356890700518701,252.8176470588252
2385,2018-07-14,0.0,25281.764705882368,35281.764705882364,0.0,252.8176470588252
2386,2018-07-15,0.0,25281.764705882368,35281.764705882364,0.0,252.8176470588252
2387,2018-07-16,-26.47058823529412,25255.294117647074,35255.29411764708,-0.07502625919069139,252.5529411764724
2388,2018-07-17,-26.47058823529412,25228.82352941178,35228.82352941178,-0.07508259084995084,252.28823529411937
2389,2018-07-18,-26.47058823529412,25202.352941176487,35202.35294117649,-0.07513900716322741,252.02352941176653
2390,2018-07-19,-26.47058823529412,25175.882352941193,35175.88235294119,-0.07519550832165711,251.75882352941352
2391,2018-07-20,-26.47058823529412,25149.4117647059,35149.4117647059,-0.07525209451660908,251.49411764706065
2392,2018-07-21,0.0,25149.4117647059,35149.4117647059,0.0,251.49411764706065
2393,2018-07-22,0.0,25149.4117647059,35149.4117647059,0.0,251.49411764706065
2394,2018-07-23,-26.47058823529412,25122.941176470606,35122.9411764706,-0.07530876594037395,251.22941176470763
2395,2018-07-24,-26.47058823529412,25096.470588235312,35096.470588235316,-0.07536552278548658,250.96470588235476
2396,2018-07-25,-26.47058823529412,25070.00000000002,35070.000000000015,-0.07542236524539225,250.70000000000175
2397,2018-07-26,-26.47058823529412,25043.529411764725,35043.52941176473,-0.07547929351379157,250.43529411764888
2398,2018-07-27,-26.47058823529412,25017.05882352943,35017.05882352943,-0.07553630778529552,250.17058823529587
2399,2018-07-28,0.0,25017.05882352943,35017.05882352943,0.0,250.17058823529587
2400,2018-07-29,0.0,25017.05882352943,35017.05882352943,0.0,250.17058823529587
2401,2018-07-30,-26.47058823529412,24990.588235294137,34990.58823529414,-0.07559340825478156,249.90588235294297
2402,2018-07-31,-26.47058823529412,24964.117647058843,34964.11764705884,-0.07565059511803751,249.64117647058995
2403,2018-08-01,-34.03815580286168,24930.079491255983,34930.07949125598,-0.09735167964612934,249.30079491256137
2404,2018-08-02,-34.03815580286168,24896.041335453123,34896.04133545312,-0.09744654549492804,248.96041335453276
2405,2018-08-03,-34.03815580286168,24862.003179650263,34862.00317965026,-0.09754159641104376,248.62003179650415
2406,2018-08-04,0.0,24862.003179650263,34862.00317965026,0.0,248.62003179650415
2407,2018-08-05,0.0,24862.003179650263,34862.00317965026,0.0,248.62003179650415
2408,2018-08-06,-34.03815580286168,24827.965023847402,34827.9650238474,-0.09763683293657621,248.27965023847557
2409,2018-08-07,-34.03815580286168,24793.926868044542,34793.92686804454,-0.0977322556157234,247.93926868044696
2410,2018-08-08,-34.03815580286168,24759.88871224168,34759.88871224168,-0.09782786499480389,247.59888712241835
2411,2018-08-09,-34.03815580286168,24725.85055643882,34725.85055643882,-0.09792366162229005,247.25850556438976
2412,2018-08-10,-34.03815580286168,24691.81240063596,34691.81240063596,-0.09801964604880808,246.91812400636115
2413,2018-08-11,0.0,24691.81240063596,34691.81240063596,0.0,246.91812400636115
2414,2018-08-12,0.0,24691.81240063596,34691.81240063596,0.0,246.91812400636115
2415,2018-08-13,-34.03815580286168,24657.7742448331,34657.7742448331,-0.09811581882713805,246.57774244833254
2416,2018-08-14,-34.03815580286168,24623.73608903024,34623.73608903024,-0.09821218051223601,246.23736089030393
2417,2018-08-15,-34.03815580286168,24589.69793322738,34589.69793322738,-0.0983087316612341,245.89697933227535
2418,2018-08-16,-34.03815580286168,24555.65977742452,34555.65977742452,-0.09840547283346268,245.55659777424674
2419,2018-08-17,-34.03815580286168,24521.62162162166,34521.621621621656,-0.09850240459046145,245.21621621621813
2420,2018-08-18,0.0,24521.62162162166,34521.621621621656,0.0,245.21621621621813
2421,2018-08-19,0.0,24521.62162162166,34521.621621621656,0.0,245.21621621621813
2422,2018-08-20,-7.5675675675675595,24514.054054054093,34514.0540540541,-0.021921240115840845,245.14054054054256
2423,2018-08-21,-7.5675675675675595,24506.486486486527,34506.48648648652,-0.021926046577203095,245.06486486486682
2424,2018-08-22,-7.5675675675675595,24498.91891891896,34498.918918918964,-0.02193085514667903,244.98918918919122
2425,2018-08-23,-7.5675675675675595,24491.351351351394,34491.35135135139,-0.02193566582582296,244.91351351351545
2426,2018-08-24,-7.5675675675675595,24483.783783783827,34483.78378378383,-0.021940478615845027,244.83783783783988
2427,2018-08-25,0.0,24483.783783783827,34483.78378378383,0.0,244.83783783783988
2428,2018-08-26,0.0,24483.783783783827,34483.78378378383,0.0,244.83783783783988
2429,2018-08-27,-7.5675675675675595,24476.21621621626,34476.21621621626,-0.02194529351832175,244.76216216216412
2430,2018-08-28,-7.5675675675675595,24468.648648648694,34468.6486486487,-0.021950110534463274,244.68648648648852
2431,2018-08-29,-7.5675675675675595,24461.081081081127,34461.08108108112,-0.02195492966583501,244.61081081081275
2432,2018-08-30,-7.5675675675675595,24453.51351351356,34453.513513513564,-0.021959750913658205,244.53513513513715
2433,2018-08-31,-7.5675675675675595,24445.945945945994,34445.94594594599,-0.021964574279498272,244.45945945946144
2434,2018-09-01,0.0,24445.945945945994,34445.94594594599,0.0,244.45945945946144
2435,2018-09-02,0.0,24445.945945945994,34445.94594594599,0.0,244.45945945946144
2436,2018-09-03,0.0,24445.945945945994,34445.94594594599,0.0,244.45945945946144
2437,2018-09-04,-23.449920508744,24422.49602543725,34422.49602543725,-0.0680774467495815,244.22496025437403
2438,2018-09-05,-23.449920508744,24399.046104928504,34399.04610492851,-0.0681238237093873,243.99046104928664
2439,2018-09-06,-23.449920508744,24375.59618441976,34375.59618441976,-0.06817026389981384,243.75596184419916
2440,2018-09-07,-23.449920508744,24352.146263911014,34352.14626391101,-0.06821676745021321,243.52146263911166
2441,2018-09-08,0.0,24352.146263911014,34352.14626391101,0.0,243.52146263911166
2442,2018-09-09,0.0,24352.146263911014,34352.14626391101,0.0,243.52146263911166
2443,2018-09-10,-23.449920508744,24328.69634340227,34328.69634340227,-0.06826333449032607,243.28696343402427
2444,2018-09-11,-23.449920508744,24305.246422893524,34305.24642289353,-0.06830996515033716,243.05246422893686
2445,2018-09-12,-23.449920508744,24281.79650238478,34281.79650238478,-0.06835665956067549,242.81796502384938
2446,2018-09-13,-23.449920508744,24258.346581876034,34258.34658187603,-0.06840341785214754,242.58346581876188
2447,2018-09-14,-23.449920508744,24234.89666136729,34234.89666136729,-0.06845024015591505,242.3489666136745
2448,2018-09-15,0.0,24234.89666136729,34234.89666136729,0.0,242.3489666136745
2449,2018-09-16,0.0,24234.89666136729,34234.89666136729,0.0,242.3489666136745
2450,2018-09-17,-23.449920508744,24211.446740858544,34211.44674085855,-0.06849712660358387,242.11446740858707
2451,2018-09-18,-23.449920508744,24187.9968203498,34187.9968203498,-0.06854407732702628,241.8799682034996
2452,2018-09-19,-23.449920508744,24164.546899841054,34164.54689984105,-0.06859109245848094,241.64546899841213
2453,2018-09-20,-23.449920508744,24141.09697933231,34141.09697933231,-0.068638172130564,241.4109697933247
2454,2018-09-21,-23.449920508744,24117.647058823564,34117.64705882357,-0.06868531647631348,241.17647058823732
2455,2018-09-22,0.0,24117.647058823564,34117.64705882357,0.0,241.17647058823732
2456,2018-09-23,0.0,24117.647058823564,34117.64705882357,0.0,241.17647058823732
2457,2018-09-24,-15.882352941176439,24101.76470588239,34101.76470588239,-0.04655172413792208,241.0176470588256
2458,2018-09-25,-15.882352941176439,24085.882352941215,34085.88235294122,-0.04657340486088346,240.85882352941383
2459,2018-09-26,-15.882352941176439,24070.00000000004,34070.000000000044,-0.046595105788138635,240.7000000000021
2460,2018-09-27,-15.882352941176439,24054.117647058865,34054.11764705887,-0.04661682694797609,240.54117647059036
2461,2018-09-28,-15.882352941176439,24038.23529411769,34038.235294117694,-0.0466385683686843,240.3823529411786
2462,2018-09-29,0.0,24038.23529411769,34038.235294117694,0.0,240.3823529411786
2463,2018-09-30,0.0,24038.23529411769,34038.235294117694,0.0,240.3823529411786
2464,2018-10-01,-97.13949579831932,23941.095798319373,33941.09579831937,-0.2853834664428345,239.41095798319537
