date,position_0_pnl,position_1_pnl,daily_pnl,is_rebalancing_day,is_trading_day,cumulative_pnl
2013-07-21,0.0,0.0,0.0,False,False,8.51882352941176
2013-07-22,0.0,0.07705882352941176,0.07705882352941176,False,True,8.595882352941171
2013-07-23,0.0,0.07705882352941176,0.07705882352941176,False,True,8.672941176470582
2013-07-24,0.0,0.07705882352941176,0.07705882352941176,False,True,8.749999999999993
2013-07-25,0.0,0.07705882352941176,0.07705882352941176,False,True,8.827058823529404
2013-07-26,0.0,0.07705882352941176,0.07705882352941176,False,True,8.904117647058815
2013-07-27,0.0,0.0,0.0,False,False,8.904117647058815
2013-07-28,0.0,0.0,0.0,False,False,8.904117647058815
2013-07-29,0.0,0.07705882352941176,0.07705882352941176,False,True,8.981176470588226
2013-07-30,0.0,0.07705882352941176,0.07705882352941176,False,True,9.058235294117637
2013-07-31,0.0,0.07705882352941176,0.07705882352941176,False,True,9.135294117647048
2013-08-01,0.07705882352941176,0.06555555555555555,0.14261437908496732,True,True,9.277908496732016
2013-08-02,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,9.420522875816983
2013-08-03,0.0,0.0,0.0,False,False,9.420522875816983
2013-08-04,0.0,0.0,0.0,False,False,9.420522875816983
2013-08-05,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,9.563137254901951
2013-08-06,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,9.70575163398692
2013-08-07,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,9.848366013071887
2013-08-08,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,9.990980392156855
2013-08-09,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.133594771241823
2013-08-10,0.0,0.0,0.0,False,False,10.133594771241823
2013-08-11,0.0,0.0,0.0,False,False,10.133594771241823
2013-08-12,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.27620915032679
2013-08-13,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.418823529411759
2013-08-14,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.561437908496726
2013-08-15,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.704052287581694
2013-08-16,0.07705882352941176,0.06555555555555555,0.14261437908496732,False,True,10.846666666666662
2013-08-17,0.0,0.0,0.0,False,False,10.846666666666662
2013-08-18,0.0,0.0,0.0,False,False,10.846666666666662
2013-08-19,0.0,0.06555555555555555,0.06555555555555555,False,True,10.912222222222217
2013-08-20,0.0,0.06555555555555555,0.06555555555555555,False,True,10.977777777777773
2013-08-21,0.0,0.06555555555555555,0.06555555555555555,False,True,11.043333333333328
2013-08-22,0.0,0.06555555555555555,0.06555555555555555,False,True,11.108888888888883
2013-08-23,0.0,0.06555555555555555,0.06555555555555555,False,True,11.174444444444438
2013-08-24,0.0,0.0,0.0,False,False,11.174444444444438
2013-08-25,0.0,0.0,0.0,False,False,11.174444444444438
2013-08-26,0.0,0.06555555555555555,0.06555555555555555,False,True,11.239999999999993
2013-08-27,0.0,0.06555555555555555,0.06555555555555555,False,True,11.305555555555548
2013-08-28,0.0,0.06555555555555555,0.06555555555555555,False,True,11.371111111111103
2013-08-29,0.0,0.06555555555555555,0.06555555555555555,False,True,11.436666666666659
2013-08-30,0.0,0.06555555555555555,0.06555555555555555,False,True,11.502222222222214
2013-08-31,0.0,0.0,0.0,False,False,11.502222222222214
2013-09-01,0.0,0.0,0.0,False,False,11.502222222222214
2013-09-02,0.0,0.0,0.0,False,False,11.502222222222214
2013-09-03,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,True,True,11.489542483660122
2013-09-04,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.47686274509803
2013-09-05,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.464183006535938
2013-09-06,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.451503267973846
2013-09-07,0.0,0.0,0.0,False,False,11.451503267973846
2013-09-08,0.0,0.0,0.0,False,False,11.451503267973846
2013-09-09,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.438823529411755
2013-09-10,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.426143790849663
2013-09-11,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.413464052287571
2013-09-12,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.40078431372548
2013-09-13,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.388104575163387
2013-09-14,0.0,0.0,0.0,False,False,11.388104575163387
2013-09-15,0.0,0.0,0.0,False,False,11.388104575163387
2013-09-16,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.375424836601296
2013-09-17,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.362745098039204
2013-09-18,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.350065359477112
2013-09-19,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.33738562091502
2013-09-20,0.06555555555555555,-0.07823529411764707,-0.012679738562091522,False,True,11.324705882352928
2013-09-21,0.0,0.0,0.0,False,False,11.324705882352928
2013-09-22,0.0,0.0,0.0,False,False,11.324705882352928
2013-09-23,0.0,-0.07823529411764707,-0.07823529411764707,False,True,11.246470588235281
2013-09-24,0.0,-0.07823529411764707,-0.07823529411764707,False,True,11.168235294117634
2013-09-25,0.0,-0.07823529411764707,-0.07823529411764707,False,True,11.089999999999987
2013-09-26,0.0,-0.07823529411764707,-0.07823529411764707,False,True,11.01176470588234
2013-09-27,0.0,-0.07823529411764707,-0.07823529411764707,False,True,10.933529411764694
2013-09-28,0.0,0.0,0.0,False,False,10.933529411764694
2013-09-29,0.0,0.0,0.0,False,False,10.933529411764694
2013-09-30,0.0,-0.07823529411764707,-0.07823529411764707,False,True,10.855294117647047
2013-10-01,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,True,True,10.675882352941164
2013-10-02,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,10.496470588235281
2013-10-03,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,10.317058823529399
2013-10-04,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,10.137647058823516
2013-10-05,0.0,0.0,0.0,False,False,10.137647058823516
2013-10-06,0.0,0.0,0.0,False,False,10.137647058823516
2013-10-07,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.958235294117634
2013-10-08,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.778823529411751
2013-10-09,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.599411764705868
2013-10-10,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.419999999999986
2013-10-11,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.240588235294103
2013-10-12,0.0,0.0,0.0,False,False,9.240588235294103
2013-10-13,0.0,0.0,0.0,False,False,9.240588235294103
2013-10-14,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,9.06117647058822
2013-10-15,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,8.881764705882338
2013-10-16,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,8.702352941176455
2013-10-17,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,8.522941176470573
2013-10-18,-0.07823529411764707,-0.1011764705882353,-0.17941176470588238,False,True,8.34352941176469
2013-10-19,0.0,0.0,0.0,False,False,8.34352941176469
2013-10-20,0.0,0.0,0.0,False,False,8.34352941176469
2013-10-21,0.0,-0.1011764705882353,-0.1011764705882353,False,True,8.242352941176454
2013-10-22,0.0,-0.1011764705882353,-0.1011764705882353,False,True,8.141176470588219
2013-10-23,0.0,-0.1011764705882353,-0.1011764705882353,False,True,8.039999999999983
2013-10-24,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.9388235294117475
2013-10-25,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.837647058823512
2013-10-26,0.0,0.0,0.0,False,False,7.837647058823512
2013-10-27,0.0,0.0,0.0,False,False,7.837647058823512
2013-10-28,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.736470588235276
2013-10-29,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.635294117647041
2013-10-30,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.534117647058805
2013-10-31,0.0,-0.1011764705882353,-0.1011764705882353,False,True,7.432941176470569
2013-11-01,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,True,True,7.38347899159662
2013-11-02,0.0,0.0,0.0,False,False,7.38347899159662
2013-11-03,0.0,0.0,0.0,False,False,7.38347899159662
2013-11-04,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.334016806722671
2013-11-05,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.284554621848722
2013-11-06,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.235092436974773
2013-11-07,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.1856302521008235
2013-11-08,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.136168067226874
2013-11-09,0.0,0.0,0.0,False,False,7.136168067226874
2013-11-10,0.0,0.0,0.0,False,False,7.136168067226874
2013-11-11,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.086705882352925
2013-11-12,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,7.037243697478976
2013-11-13,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,6.987781512605027
2013-11-14,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,6.938319327731078
2013-11-15,-0.1011764705882353,0.05171428571428571,-0.049462184873949586,False,True,6.888857142857129
2013-11-16,0.0,0.0,0.0,False,False,6.888857142857129
2013-11-17,0.0,0.0,0.0,False,False,6.888857142857129
2013-11-18,0.0,0.05171428571428571,0.05171428571428571,False,True,6.940571428571414
2013-11-19,0.0,0.05171428571428571,0.05171428571428571,False,True,6.9922857142857
2013-11-20,0.0,0.05171428571428571,0.05171428571428571,False,True,7.043999999999985
2013-11-21,0.0,0.05171428571428571,0.05171428571428571,False,True,7.095714285714271
2013-11-22,0.0,0.05171428571428571,0.05171428571428571,False,True,7.147428571428557
2013-11-23,0.0,0.0,0.0,False,False,7.147428571428557
2013-11-24,0.0,0.0,0.0,False,False,7.147428571428557
2013-11-25,0.0,0.05171428571428571,0.05171428571428571,False,True,7.199142857142842
2013-11-26,0.0,0.05171428571428571,0.05171428571428571,False,True,7.250857142857128
2013-11-27,0.0,0.05171428571428571,0.05171428571428571,False,True,7.302571428571413
2013-11-28,0.0,0.0,0.0,False,False,7.302571428571413
2013-11-29,0.0,0.05171428571428571,0.05171428571428571,False,True,7.354285714285699
2013-11-30,0.0,0.0,0.0,False,False,7.354285714285699
2013-12-01,0.0,0.0,0.0,False,False,7.354285714285699
2013-12-02,0.05171428571428571,0.07636363636363637,0.12807792207792207,True,True,7.482363636363621
2013-12-03,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,7.610441558441543
2013-12-04,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,7.738519480519464
2013-12-05,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,7.866597402597386
2013-12-06,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,7.994675324675308
2013-12-07,0.0,0.0,0.0,False,False,7.994675324675308
2013-12-08,0.0,0.0,0.0,False,False,7.994675324675308
2013-12-09,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.12275324675323
2013-12-10,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.250831168831153
2013-12-11,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.378909090909076
2013-12-12,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.506987012986999
2013-12-13,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.635064935064921
2013-12-14,0.0,0.0,0.0,False,False,8.635064935064921
2013-12-15,0.0,0.0,0.0,False,False,8.635064935064921
2013-12-16,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.763142857142844
2013-12-17,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,8.891220779220767
2013-12-18,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,9.01929870129869
2013-12-19,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,9.147376623376612
2013-12-20,0.05171428571428571,0.07636363636363637,0.12807792207792207,False,True,9.275454545454535
2013-12-21,0.0,0.0,0.0,False,False,9.275454545454535
2013-12-22,0.0,0.0,0.0,False,False,9.275454545454535
2013-12-23,0.0,0.07636363636363637,0.07636363636363637,False,True,9.351818181818171
2013-12-24,0.0,0.07636363636363637,0.07636363636363637,False,True,9.428181818181807
2013-12-25,0.0,0.0,0.0,False,False,9.428181818181807
2013-12-26,0.0,0.07636363636363637,0.07636363636363637,False,True,9.504545454545443
2013-12-27,0.0,0.07636363636363637,0.07636363636363637,False,True,9.58090909090908
2013-12-28,0.0,0.0,0.0,False,False,9.58090909090908
2013-12-29,0.0,0.0,0.0,False,False,9.58090909090908
2013-12-30,0.0,0.07636363636363637,0.07636363636363637,False,True,9.657272727272716
2013-12-31,0.0,0.07636363636363637,0.07636363636363637,False,True,9.733636363636352
2014-01-01,0.0,0.0,0.0,False,False,9.733636363636352
2014-01-02,0.07636363636363637,0.07485714285714286,0.15122077922077923,True,True,9.88485714285713
2014-01-03,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.03607792207791
2014-01-04,0.0,0.0,0.0,False,False,10.03607792207791
2014-01-05,0.0,0.0,0.0,False,False,10.03607792207791
2014-01-06,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.187298701298689
2014-01-07,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.338519480519468
2014-01-08,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.489740259740246
2014-01-09,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.640961038961025
2014-01-10,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.792181818181804
2014-01-11,0.0,0.0,0.0,False,False,10.792181818181804
2014-01-12,0.0,0.0,0.0,False,False,10.792181818181804
2014-01-13,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,10.943402597402583
2014-01-14,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,11.094623376623362
2014-01-15,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,11.245844155844141
2014-01-16,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,11.39706493506492
2014-01-17,0.07636363636363637,0.07485714285714286,0.15122077922077923,False,True,11.548285714285699
2014-01-18,0.0,0.0,0.0,False,False,11.548285714285699
2014-01-19,0.0,0.0,0.0,False,False,11.548285714285699
2014-01-20,0.0,0.0,0.0,False,False,11.548285714285699
2014-01-21,0.0,0.07485714285714286,0.07485714285714286,False,True,11.623142857142842
2014-01-22,0.0,0.07485714285714286,0.07485714285714286,False,True,11.697999999999984
2014-01-23,0.0,0.07485714285714286,0.07485714285714286,False,True,11.772857142857127
2014-01-24,0.0,0.07485714285714286,0.07485714285714286,False,True,11.84771428571427
2014-01-25,0.0,0.0,0.0,False,False,11.84771428571427
2014-01-26,0.0,0.0,0.0,False,False,11.84771428571427
2014-01-27,0.0,0.07485714285714286,0.07485714285714286,False,True,11.922571428571413
2014-01-28,0.0,0.07485714285714286,0.07485714285714286,False,True,11.997428571428555
2014-01-29,0.0,0.07485714285714286,0.07485714285714286,False,True,12.072285714285698
2014-01-30,0.0,0.07485714285714286,0.07485714285714286,False,True,12.14714285714284
2014-01-31,0.0,0.07485714285714286,0.07485714285714286,False,True,12.221999999999984
2014-02-01,0.0,0.0,0.0,False,False,12.221999999999984
2014-02-02,0.0,0.0,0.0,False,False,12.221999999999984
2014-02-03,0.07485714285714286,-0.059117647058823525,0.015739495798319333,True,True,12.237739495798303
2014-02-04,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.253478991596623
2014-02-05,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.269218487394943
2014-02-06,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.284957983193262
2014-02-07,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.300697478991582
2014-02-08,0.0,0.0,0.0,False,False,12.300697478991582
2014-02-09,0.0,0.0,0.0,False,False,12.300697478991582
2014-02-10,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.316436974789902
2014-02-11,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.332176470588221
2014-02-12,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.347915966386541
2014-02-13,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.36365546218486
2014-02-14,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.37939495798318
2014-02-15,0.0,0.0,0.0,False,False,12.37939495798318
2014-02-16,0.0,0.0,0.0,False,False,12.37939495798318
2014-02-17,0.0,0.0,0.0,False,False,12.37939495798318
2014-02-18,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.3951344537815
2014-02-19,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.41087394957982
2014-02-20,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.42661344537814
2014-02-21,0.07485714285714286,-0.059117647058823525,0.015739495798319333,False,True,12.442352941176459
2014-02-22,0.0,0.0,0.0,False,False,12.442352941176459
2014-02-23,0.0,0.0,0.0,False,False,12.442352941176459
2014-02-24,0.0,-0.059117647058823525,-0.059117647058823525,False,True,12.383235294117636
2014-02-25,0.0,-0.059117647058823525,-0.059117647058823525,False,True,12.324117647058813
2014-02-26,0.0,-0.059117647058823525,-0.059117647058823525,False,True,12.26499999999999
2014-02-27,0.0,-0.059117647058823525,-0.059117647058823525,False,True,12.205882352941167
2014-02-28,0.0,-0.059117647058823525,-0.059117647058823525,False,True,12.146764705882344
2014-03-01,0.0,0.0,0.0,False,False,12.146764705882344
2014-03-02,0.0,0.0,0.0,False,False,12.146764705882344
2014-03-03,-0.059117647058823525,0.08205882352941177,0.022941176470588243,True,True,12.169705882352932
2014-03-04,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.192647058823521
2014-03-05,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.21558823529411
2014-03-06,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.238529411764699
2014-03-07,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.261470588235287
2014-03-08,0.0,0.0,0.0,False,False,12.261470588235287
2014-03-09,0.0,0.0,0.0,False,False,12.261470588235287
2014-03-10,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.284411764705876
2014-03-11,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.307352941176465
2014-03-12,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.330294117647053
2014-03-13,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.353235294117642
2014-03-14,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.37617647058823
2014-03-15,0.0,0.0,0.0,False,False,12.37617647058823
2014-03-16,0.0,0.0,0.0,False,False,12.37617647058823
2014-03-17,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.39911764705882
2014-03-18,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.422058823529408
2014-03-19,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.444999999999997
2014-03-20,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.467941176470585
2014-03-21,-0.059117647058823525,0.08205882352941177,0.022941176470588243,False,True,12.490882352941174
2014-03-22,0.0,0.0,0.0,False,False,12.490882352941174
2014-03-23,0.0,0.0,0.0,False,False,12.490882352941174
2014-03-24,0.0,0.08205882352941177,0.08205882352941177,False,True,12.572941176470586
2014-03-25,0.0,0.08205882352941177,0.08205882352941177,False,True,12.654999999999998
2014-03-26,0.0,0.08205882352941177,0.08205882352941177,False,True,12.73705882352941
2014-03-27,0.0,0.08205882352941177,0.08205882352941177,False,True,12.819117647058821
2014-03-28,0.0,0.08205882352941177,0.08205882352941177,False,True,12.901176470588233
2014-03-29,0.0,0.0,0.0,False,False,12.901176470588233
2014-03-30,0.0,0.0,0.0,False,False,12.901176470588233
2014-03-31,0.0,0.08205882352941177,0.08205882352941177,False,True,12.983235294117645
2014-04-01,0.08205882352941177,0.06878787878787879,0.15084670231729055,True,True,13.134081996434935
2014-04-02,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,13.284928698752225
2014-04-03,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,13.435775401069515
2014-04-04,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,13.586622103386805
2014-04-05,0.0,0.0,0.0,False,False,13.586622103386805
2014-04-06,0.0,0.0,0.0,False,False,13.586622103386805
2014-04-07,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,13.737468805704095
2014-04-08,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,13.888315508021385
2014-04-09,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.039162210338676
2014-04-10,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.190008912655966
2014-04-11,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.340855614973256
2014-04-12,0.0,0.0,0.0,False,False,14.340855614973256
2014-04-13,0.0,0.0,0.0,False,False,14.340855614973256
2014-04-14,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.491702317290546
2014-04-15,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.642549019607836
2014-04-16,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.793395721925126
2014-04-17,0.08205882352941177,0.06878787878787879,0.15084670231729055,False,True,14.944242424242416
2014-04-18,0.0,0.0,0.0,False,False,14.944242424242416
2014-04-19,0.0,0.0,0.0,False,False,14.944242424242416
2014-04-20,0.0,0.0,0.0,False,False,14.944242424242416
2014-04-21,0.0,0.06878787878787879,0.06878787878787879,False,True,15.013030303030295
2014-04-22,0.0,0.06878787878787879,0.06878787878787879,False,True,15.081818181818173
2014-04-23,0.0,0.06878787878787879,0.06878787878787879,False,True,15.150606060606052
2014-04-24,0.0,0.06878787878787879,0.06878787878787879,False,True,15.21939393939393
2014-04-25,0.0,0.06878787878787879,0.06878787878787879,False,True,15.288181818181808
2014-04-26,0.0,0.0,0.0,False,False,15.288181818181808
2014-04-27,0.0,0.0,0.0,False,False,15.288181818181808
2014-04-28,0.0,0.06878787878787879,0.06878787878787879,False,True,15.356969696969687
2014-04-29,0.0,0.06878787878787879,0.06878787878787879,False,True,15.425757575757565
2014-04-30,0.0,0.06878787878787879,0.06878787878787879,False,True,15.494545454545444
2014-05-01,0.06878787878787879,0.023548387096774193,0.09233626588465298,True,True,15.586881720430096
2014-05-02,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,15.679217986314749
2014-05-03,0.0,0.0,0.0,False,False,15.679217986314749
2014-05-04,0.0,0.0,0.0,False,False,15.679217986314749
2014-05-05,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,15.771554252199401
2014-05-06,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,15.863890518084053
2014-05-07,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,15.956226783968706
2014-05-08,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.04856304985336
2014-05-09,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.140899315738015
2014-05-10,0.0,0.0,0.0,False,False,16.140899315738015
2014-05-11,0.0,0.0,0.0,False,False,16.140899315738015
2014-05-12,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.23323558162267
2014-05-13,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.325571847507323
2014-05-14,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.417908113391977
2014-05-15,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.51024437927663
2014-05-16,0.06878787878787879,0.023548387096774193,0.09233626588465298,False,True,16.602580645161286
2014-05-17,0.0,0.0,0.0,False,False,16.602580645161286
2014-05-18,0.0,0.0,0.0,False,False,16.602580645161286
2014-05-19,0.0,0.023548387096774193,0.023548387096774193,False,True,16.62612903225806
2014-05-20,0.0,0.023548387096774193,0.023548387096774193,False,True,16.649677419354834
2014-05-21,0.0,0.023548387096774193,0.023548387096774193,False,True,16.673225806451608
2014-05-22,0.0,0.023548387096774193,0.023548387096774193,False,True,16.696774193548382
2014-05-23,0.0,0.023548387096774193,0.023548387096774193,False,True,16.720322580645156
2014-05-24,0.0,0.0,0.0,False,False,16.720322580645156
2014-05-25,0.0,0.0,0.0,False,False,16.720322580645156
2014-05-26,0.0,0.0,0.0,False,False,16.720322580645156
2014-05-27,0.0,0.023548387096774193,0.023548387096774193,False,True,16.74387096774193
2014-05-28,0.0,0.023548387096774193,0.023548387096774193,False,True,16.767419354838704
2014-05-29,0.0,0.023548387096774193,0.023548387096774193,False,True,16.79096774193548
2014-05-30,0.0,0.023548387096774193,0.023548387096774193,False,True,16.814516129032253
2014-05-31,0.0,0.0,0.0,False,False,16.814516129032253
2014-06-01,0.0,0.0,0.0,False,False,16.814516129032253
2014-06-02,0.023548387096774193,0.01647058823529412,0.040018975332068316,True,True,16.85453510436432
2014-06-03,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,16.894554079696388
2014-06-04,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,16.934573055028455
2014-06-05,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,16.974592030360522
2014-06-06,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.01461100569259
2014-06-07,0.0,0.0,0.0,False,False,17.01461100569259
2014-06-08,0.0,0.0,0.0,False,False,17.01461100569259
2014-06-09,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.054629981024657
2014-06-10,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.094648956356725
2014-06-11,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.134667931688792
2014-06-12,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.17468690702086
2014-06-13,0.023548387096774193,0.01647058823529412,0.040018975332068316,False,True,17.214705882352927
2014-06-14,0.0,0.0,0.0,False,False,17.214705882352927
2014-06-15,0.0,0.0,0.0,False,False,17.214705882352927
2014-06-16,0.0,0.01647058823529412,0.01647058823529412,False,True,17.23117647058822
2014-06-17,0.0,0.01647058823529412,0.01647058823529412,False,True,17.247647058823514
2014-06-18,0.0,0.01647058823529412,0.01647058823529412,False,True,17.264117647058807
2014-06-19,0.0,0.01647058823529412,0.01647058823529412,False,True,17.2805882352941
2014-06-20,0.0,0.01647058823529412,0.01647058823529412,False,True,17.297058823529394
2014-06-21,0.0,0.0,0.0,False,False,17.297058823529394
2014-06-22,0.0,0.0,0.0,False,False,17.297058823529394
2014-06-23,0.0,0.01647058823529412,0.01647058823529412,False,True,17.313529411764687
2014-06-24,0.0,0.01647058823529412,0.01647058823529412,False,True,17.32999999999998
2014-06-25,0.0,0.01647058823529412,0.01647058823529412,False,True,17.346470588235274
2014-06-26,0.0,0.01647058823529412,0.01647058823529412,False,True,17.362941176470567
2014-06-27,0.0,0.01647058823529412,0.01647058823529412,False,True,17.37941176470586
2014-06-28,0.0,0.0,0.0,False,False,17.37941176470586
2014-06-29,0.0,0.0,0.0,False,False,17.37941176470586
2014-06-30,0.0,0.01647058823529412,0.01647058823529412,False,True,17.395882352941154
